time,product_id,TRSY1_size,TRSY2_size,TRSY3_size,total_size
2022-Dec-18 08:14:41.520,912810TM0,0,6000000,-6000000,0
2022-Dec-18 08:14:41.838,912810TM0,-1000000,6000000,-6000000,-1000000
2022-Dec-18 08:14:42.159,912810TM0,-1000000,7000000,-6000000,0
2022-Dec-18 08:14:42.478,912810TM0,-1000000,7000000,-7000000,-1000000
2022-Dec-18 08:14:42.803,912810TM0,0,7000000,-7000000,0
2022-Dec-18 08:14:43.124,912810TM0,0,6000000,-7000000,-1000000
2022-Dec-18 08:14:43.444,912810TM0,0,6000000,-6000000,0
2022-Dec-18 08:14:43.761,912810TM0,-1000000,6000000,-6000000,-1000000
2022-Dec-18 08:14:44.084,912810TM0,-1000000,7000000,-6000000,0
2022-Dec-18 08:14:44.409,912810TM0,-1000000,7000000,-7000000,-1000000
2022-Dec-18 08:14:44.730,912810TM0,0,7000000,-7000000,0
2022-Dec-18 08:14:45.048,912810TM0,0,6000000,-7000000,-1000000
2022-Dec-18 08:14:45.361,912810TM0,0,6000000,-6000000,0
2022-Dec-18 08:14:45.674,912810TM0,-1000000,6000000,-6000000,-1000000
2022-Dec-18 08:14:45.999,912810TM0,-1000000,7000000,-6000000,0
2022-Dec-18 08:14:46.316,912810TM0,-1000000,7000000,-7000000,-1000000
2022-Dec-18 08:14:46.636,912810TM0,0,7000000,-7000000,0
2022-Dec-18 08:14:46.956,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:47.274,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:47.599,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:47.916,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:48.232,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:48.549,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:48.868,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:49.182,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:49.501,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:49.823,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:50.141,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:50.457,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:50.774,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:51.092,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:51.411,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:51.734,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:52.048,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:52.368,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:52.683,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:53.007,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:53.331,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:53.648,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:53.968,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:54.290,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:54.609,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:54.931,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:55.248,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:55.562,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:55.874,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:56.198,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:56.523,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:56.838,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:57.150,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:57.469,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:57.789,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:14:58.109,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:14:58.424,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:14:58.748,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:14:59.070,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:14:59.389,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:14:59.697,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:00.008,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:00.327,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:00.646,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:00.962,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:01.278,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:01.596,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:01.911,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:02.228,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:02.547,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:02.864,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:03.180,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:03.495,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:03.805,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:04.122,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:04.431,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:04.750,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:05.069,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:05.389,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:05.708,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:06.030,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:06.348,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:06.671,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:06.981,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:07.296,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:07.608,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:07.932,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:08.241,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:08.566,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:08.888,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:09.207,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:09.528,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:09.844,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:10.157,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:10.475,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:10.795,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:11.114,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:11.432,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:11.749,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:12.071,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:12.387,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:12.708,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:13.031,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:13.344,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:13.663,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:13.984,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:14.301,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:14.618,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:14.928,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:15.248,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:15.564,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:15.884,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:16.205,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:16.519,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:16.847,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:17.164,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:17.480,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:17.801,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:18.114,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:18.428,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:18.747,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:19.061,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:19.387,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:19.699,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:20.014,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:20.337,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:20.657,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:20.973,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:21.289,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:21.599,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:21.917,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:22.240,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:22.561,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:22.881,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:23.194,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:23.510,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:23.831,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:24.154,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:24.470,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:24.785,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:25.104,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:25.418,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:25.736,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:26.049,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:26.364,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:26.674,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:26.993,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:27.310,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:27.622,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:27.941,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:28.254,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:28.568,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:28.886,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:29.200,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:29.517,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:29.843,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:30.167,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:30.484,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:30.802,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:31.114,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:31.430,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:31.750,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:32.064,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:32.380,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:32.701,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:33.020,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:33.332,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:33.654,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:33.969,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:34.278,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:34.592,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:34.918,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:35.235,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:35.554,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:35.871,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:36.192,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:36.505,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:36.826,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:37.142,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:37.455,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:37.771,912810TL2,-7000000,0,6000000,-1000000
2022-Dec-18 08:15:38.088,912810TL2,-6000000,0,6000000,0
2022-Dec-18 08:15:38.405,912810TL2,-6000000,-1000000,6000000,-1000000
2022-Dec-18 08:15:38.717,912810TL2,-6000000,-1000000,7000000,0
2022-Dec-18 08:15:39.038,912810TL2,-7000000,-1000000,7000000,-1000000
2022-Dec-18 08:15:39.361,912810TL2,-7000000,0,7000000,0
2022-Dec-18 08:15:39.678,912810TL2,-7000000,0,6000000,-1000000
