time,product_id,bid_price,bid_visible_quantity,bid_hidden_quantity,offer_price,offer_visible_quantity,offer_hidden_quantity
2022-Dec-18 08:24:34.691,91282CFX4,99.738281,2000000,4000000,99.753906,2000000,4000000
2022-Dec-18 08:24:34.741,91282CFX4,99.738281,1000000,2000000,99.746094,1000000,2000000
2022-Dec-18 08:24:34.795,91282CFX4,99.730469,2000000,4000000,99.746094,2000000,4000000
2022-Dec-18 08:24:34.850,91282CFX4,99.730469,1000000,2000000,99.738281,1000000,2000000
2022-Dec-18 08:24:34.904,91282CFX4,99.722656,2000000,4000000,99.738281,2000000,4000000
2022-Dec-18 08:24:34.955,91282CFX4,99.722656,1000000,2000000,99.730469,1000000,2000000
2022-Dec-18 08:24:35.008,91282CFX4,99.714844,2000000,4000000,99.730469,2000000,4000000
2022-Dec-18 08:24:35.063,91282CFX4,99.714844,1000000,2000000,99.722656,1000000,2000000
2022-Dec-18 08:24:35.116,91282CFX4,99.707031,2000000,4000000,99.722656,2000000,4000000
2022-Dec-18 08:24:35.170,91282CFX4,99.707031,1000000,2000000,99.714844,1000000,2000000
2022-Dec-18 08:24:35.224,91282CFX4,99.699219,2000000,4000000,99.714844,2000000,4000000
2022-Dec-18 08:24:35.276,91282CFX4,99.699219,1000000,2000000,99.707031,1000000,2000000
2022-Dec-18 08:24:35.329,91282CFX4,99.691406,2000000,4000000,99.707031,2000000,4000000
2022-Dec-18 08:24:35.382,91282CFX4,99.691406,1000000,2000000,99.699219,1000000,2000000
2022-Dec-18 08:24:35.434,91282CFX4,99.683594,2000000,4000000,99.699219,2000000,4000000
2022-Dec-18 08:24:35.484,91282CFX4,99.683594,1000000,2000000,99.691406,1000000,2000000
2022-Dec-18 08:24:35.538,91282CFX4,99.675781,2000000,4000000,99.691406,2000000,4000000
2022-Dec-18 08:24:35.588,91282CFX4,99.675781,1000000,2000000,99.683594,1000000,2000000
2022-Dec-18 08:24:35.638,91282CFX4,99.667969,2000000,4000000,99.683594,2000000,4000000
2022-Dec-18 08:24:35.690,91282CFX4,99.667969,1000000,2000000,99.675781,1000000,2000000
2022-Dec-18 08:24:35.740,91282CFX4,99.660156,2000000,4000000,99.675781,2000000,4000000
2022-Dec-18 08:24:35.793,91282CFX4,99.660156,1000000,2000000,99.667969,1000000,2000000
2022-Dec-18 08:24:35.844,91282CFX4,99.652344,2000000,4000000,99.667969,2000000,4000000
2022-Dec-18 08:24:35.896,91282CFX4,99.652344,1000000,2000000,99.660156,1000000,2000000
2022-Dec-18 08:24:35.951,91282CFX4,99.644531,2000000,4000000,99.660156,2000000,4000000
2022-Dec-18 08:24:36.004,91282CFX4,99.644531,1000000,2000000,99.652344,1000000,2000000
2022-Dec-18 08:24:36.059,91282CFX4,99.636719,2000000,4000000,99.652344,2000000,4000000
2022-Dec-18 08:24:36.113,91282CFX4,99.636719,1000000,2000000,99.644531,1000000,2000000
2022-Dec-18 08:24:36.167,91282CFX4,99.628906,2000000,4000000,99.644531,2000000,4000000
2022-Dec-18 08:24:36.218,91282CFX4,99.628906,1000000,2000000,99.636719,1000000,2000000
2022-Dec-18 08:24:36.269,91282CFX4,99.621094,2000000,4000000,99.636719,2000000,4000000
2022-Dec-18 08:24:36.319,91282CFX4,99.621094,1000000,2000000,99.628906,1000000,2000000
2022-Dec-18 08:24:36.370,91282CFX4,99.613281,2000000,4000000,99.628906,2000000,4000000
2022-Dec-18 08:24:36.426,91282CFX4,99.613281,1000000,2000000,99.621094,1000000,2000000
2022-Dec-18 08:24:36.479,91282CFX4,99.605469,2000000,4000000,99.621094,2000000,4000000
2022-Dec-18 08:24:36.534,91282CFX4,99.605469,1000000,2000000,99.613281,1000000,2000000
2022-Dec-18 08:24:36.586,91282CFX4,99.597656,2000000,4000000,99.613281,2000000,4000000
2022-Dec-18 08:24:36.639,91282CFX4,99.597656,1000000,2000000,99.605469,1000000,2000000
2022-Dec-18 08:24:36.690,91282CFX4,99.589844,2000000,4000000,99.605469,2000000,4000000
2022-Dec-18 08:24:36.744,91282CFX4,99.589844,1000000,2000000,99.597656,1000000,2000000
2022-Dec-18 08:24:36.796,91282CFX4,99.582031,2000000,4000000,99.597656,2000000,4000000
2022-Dec-18 08:24:36.850,91282CFX4,99.582031,1000000,2000000,99.589844,1000000,2000000
2022-Dec-18 08:24:36.900,91282CFX4,99.574219,2000000,4000000,99.589844,2000000,4000000
2022-Dec-18 08:24:36.952,91282CFX4,99.574219,1000000,2000000,99.582031,1000000,2000000
2022-Dec-18 08:24:37.005,91282CFX4,99.566406,2000000,4000000,99.582031,2000000,4000000
2022-Dec-18 08:24:37.058,91282CFX4,99.566406,1000000,2000000,99.574219,1000000,2000000
2022-Dec-18 08:24:37.113,91282CFX4,99.558594,2000000,4000000,99.574219,2000000,4000000
2022-Dec-18 08:24:37.167,91282CFX4,99.558594,1000000,2000000,99.566406,1000000,2000000
2022-Dec-18 08:24:37.220,91282CFX4,99.550781,2000000,4000000,99.566406,2000000,4000000
2022-Dec-18 08:24:37.274,91282CFX4,99.550781,1000000,2000000,99.558594,1000000,2000000
2022-Dec-18 08:24:37.325,91282CFX4,99.542969,2000000,4000000,99.558594,2000000,4000000
2022-Dec-18 08:24:37.380,91282CFX4,99.542969,1000000,2000000,99.550781,1000000,2000000
2022-Dec-18 08:24:37.434,91282CFX4,99.535156,2000000,4000000,99.550781,2000000,4000000
2022-Dec-18 08:24:37.484,91282CFX4,99.535156,1000000,2000000,99.542969,1000000,2000000
2022-Dec-18 08:24:37.536,91282CFX4,99.527344,2000000,4000000,99.542969,2000000,4000000
2022-Dec-18 08:24:37.586,91282CFX4,99.527344,1000000,2000000,99.535156,1000000,2000000
2022-Dec-18 08:24:37.640,91282CFX4,99.519531,2000000,4000000,99.535156,2000000,4000000
2022-Dec-18 08:24:37.694,91282CFX4,99.519531,1000000,2000000,99.527344,1000000,2000000
2022-Dec-18 08:24:37.749,91282CFX4,99.511719,2000000,4000000,99.527344,2000000,4000000
2022-Dec-18 08:24:37.803,91282CFX4,99.511719,1000000,2000000,99.519531,1000000,2000000
2022-Dec-18 08:24:37.853,91282CFX4,99.503906,2000000,4000000,99.519531,2000000,4000000
2022-Dec-18 08:24:37.904,91282CFX4,99.503906,1000000,2000000,99.511719,1000000,2000000
2022-Dec-18 08:24:37.958,91282CFX4,99.496094,2000000,4000000,99.511719,2000000,4000000
2022-Dec-18 08:24:38.012,91282CFX4,99.496094,1000000,2000000,99.503906,1000000,2000000
2022-Dec-18 08:24:38.065,91282CFX4,99.488281,2000000,4000000,99.503906,2000000,4000000
2022-Dec-18 08:24:38.120,91282CFX4,99.488281,1000000,2000000,99.496094,1000000,2000000
2022-Dec-18 08:24:38.172,91282CFX4,99.480469,2000000,4000000,99.496094,2000000,4000000
2022-Dec-18 08:24:38.226,91282CFX4,99.480469,1000000,2000000,99.488281,1000000,2000000
2022-Dec-18 08:24:38.280,91282CFX4,99.472656,2000000,4000000,99.488281,2000000,4000000
2022-Dec-18 08:24:38.333,91282CFX4,99.472656,1000000,2000000,99.480469,1000000,2000000
2022-Dec-18 08:24:38.386,91282CFX4,99.464844,2000000,4000000,99.480469,2000000,4000000
2022-Dec-18 08:24:38.441,91282CFX4,99.464844,1000000,2000000,99.472656,1000000,2000000
2022-Dec-18 08:24:38.495,91282CFX4,99.457031,2000000,4000000,99.472656,2000000,4000000
2022-Dec-18 08:24:38.550,91282CFX4,99.457031,1000000,2000000,99.464844,1000000,2000000
2022-Dec-18 08:24:38.603,91282CFX4,99.449219,2000000,4000000,99.464844,2000000,4000000
2022-Dec-18 08:24:38.656,91282CFX4,99.449219,1000000,2000000,99.457031,1000000,2000000
2022-Dec-18 08:24:38.709,91282CFX4,99.441406,2000000,4000000,99.457031,2000000,4000000
2022-Dec-18 08:24:38.763,91282CFX4,99.441406,1000000,2000000,99.449219,1000000,2000000
2022-Dec-18 08:24:38.816,91282CFX4,99.433594,2000000,4000000,99.449219,2000000,4000000
2022-Dec-18 08:24:38.869,91282CFX4,99.433594,1000000,2000000,99.441406,1000000,2000000
2022-Dec-18 08:24:38.919,91282CFX4,99.425781,2000000,4000000,99.441406,2000000,4000000
2022-Dec-18 08:24:38.974,91282CFX4,99.425781,1000000,2000000,99.433594,1000000,2000000
2022-Dec-18 08:24:39.025,91282CFX4,99.417969,2000000,4000000,99.433594,2000000,4000000
2022-Dec-18 08:24:39.079,91282CFX4,99.417969,1000000,2000000,99.425781,1000000,2000000
2022-Dec-18 08:24:39.133,91282CFX4,99.410156,2000000,4000000,99.425781,2000000,4000000
2022-Dec-18 08:24:39.186,91282CFX4,99.410156,1000000,2000000,99.417969,1000000,2000000
2022-Dec-18 08:24:39.238,91282CFX4,99.402344,2000000,4000000,99.417969,2000000,4000000
2022-Dec-18 08:24:39.292,91282CFX4,99.402344,1000000,2000000,99.410156,1000000,2000000
2022-Dec-18 08:24:39.345,91282CFX4,99.394531,2000000,4000000,99.410156,2000000,4000000
2022-Dec-18 08:24:39.398,91282CFX4,99.394531,1000000,2000000,99.402344,1000000,2000000
2022-Dec-18 08:24:39.450,91282CFX4,99.386719,2000000,4000000,99.402344,2000000,4000000
2022-Dec-18 08:24:39.501,91282CFX4,99.386719,1000000,2000000,99.394531,1000000,2000000
2022-Dec-18 08:24:39.556,91282CFX4,99.378906,2000000,4000000,99.394531,2000000,4000000
2022-Dec-18 08:24:39.606,91282CFX4,99.378906,1000000,2000000,99.386719,1000000,2000000
2022-Dec-18 08:24:39.658,91282CFX4,99.371094,2000000,4000000,99.386719,2000000,4000000
2022-Dec-18 08:24:39.713,91282CFX4,99.371094,1000000,2000000,99.378906,1000000,2000000
2022-Dec-18 08:24:39.766,91282CFX4,99.363281,2000000,4000000,99.378906,2000000,4000000
2022-Dec-18 08:24:39.819,91282CFX4,99.363281,1000000,2000000,99.371094,1000000,2000000
2022-Dec-18 08:24:39.869,91282CFX4,99.355469,2000000,4000000,99.371094,2000000,4000000
2022-Dec-18 08:24:39.922,91282CFX4,99.355469,1000000,2000000,99.363281,1000000,2000000
2022-Dec-18 08:24:39.977,91282CFX4,99.347656,2000000,4000000,99.363281,2000000,4000000
2022-Dec-18 08:24:40.027,91282CFX4,99.347656,1000000,2000000,99.355469,1000000,2000000
2022-Dec-18 08:24:40.079,91282CFX4,99.339844,2000000,4000000,99.355469,2000000,4000000
2022-Dec-18 08:24:40.132,91282CFX4,99.339844,1000000,2000000,99.347656,1000000,2000000
2022-Dec-18 08:24:40.186,91282CFX4,99.332031,2000000,4000000,99.347656,2000000,4000000
2022-Dec-18 08:24:40.241,91282CFX4,99.332031,1000000,2000000,99.339844,1000000,2000000
2022-Dec-18 08:24:40.296,91282CFX4,99.324219,2000000,4000000,99.339844,2000000,4000000
2022-Dec-18 08:24:40.351,91282CFX4,99.324219,1000000,2000000,99.332031,1000000,2000000
2022-Dec-18 08:24:40.403,91282CFX4,99.316406,2000000,4000000,99.332031,2000000,4000000
2022-Dec-18 08:24:40.453,91282CFX4,99.316406,1000000,2000000,99.324219,1000000,2000000
2022-Dec-18 08:24:40.507,91282CFX4,99.308594,2000000,4000000,99.324219,2000000,4000000
2022-Dec-18 08:24:40.558,91282CFX4,99.308594,1000000,2000000,99.316406,1000000,2000000
2022-Dec-18 08:24:40.613,91282CFX4,99.300781,2000000,4000000,99.316406,2000000,4000000
2022-Dec-18 08:24:40.667,91282CFX4,99.300781,1000000,2000000,99.308594,1000000,2000000
2022-Dec-18 08:24:40.719,91282CFX4,99.292969,2000000,4000000,99.308594,2000000,4000000
2022-Dec-18 08:24:40.770,91282CFX4,99.292969,1000000,2000000,99.300781,1000000,2000000
2022-Dec-18 08:24:40.824,91282CFX4,99.285156,2000000,4000000,99.300781,2000000,4000000
2022-Dec-18 08:24:40.874,91282CFX4,99.285156,1000000,2000000,99.292969,1000000,2000000
2022-Dec-18 08:24:40.929,91282CFX4,99.277344,2000000,4000000,99.292969,2000000,4000000
2022-Dec-18 08:24:40.982,91282CFX4,99.277344,1000000,2000000,99.285156,1000000,2000000
2022-Dec-18 08:24:41.036,91282CFX4,99.269531,2000000,4000000,99.285156,2000000,4000000
2022-Dec-18 08:24:41.086,91282CFX4,99.269531,1000000,2000000,99.277344,1000000,2000000
2022-Dec-18 08:24:41.141,91282CFX4,99.261719,2000000,4000000,99.277344,2000000,4000000
2022-Dec-18 08:24:41.195,91282CFX4,99.261719,1000000,2000000,99.269531,1000000,2000000
2022-Dec-18 08:24:41.246,91282CFX4,99.253906,2000000,4000000,99.269531,2000000,4000000
2022-Dec-18 08:24:41.297,91282CFX4,99.253906,1000000,2000000,99.261719,1000000,2000000
2022-Dec-18 08:24:41.352,91282CFX4,99.246094,2000000,4000000,99.261719,2000000,4000000
2022-Dec-18 08:24:41.403,91282CFX4,99.246094,1000000,2000000,99.253906,1000000,2000000
2022-Dec-18 08:24:41.455,91282CFX4,99.238281,2000000,4000000,99.253906,2000000,4000000
2022-Dec-18 08:24:41.508,91282CFX4,99.238281,1000000,2000000,99.246094,1000000,2000000
2022-Dec-18 08:24:41.563,91282CFX4,99.230469,2000000,4000000,99.246094,2000000,4000000
2022-Dec-18 08:24:41.616,91282CFX4,99.230469,1000000,2000000,99.238281,1000000,2000000
2022-Dec-18 08:24:41.669,91282CFX4,99.222656,2000000,4000000,99.238281,2000000,4000000
2022-Dec-18 08:24:41.725,91282CFX4,99.222656,1000000,2000000,99.230469,1000000,2000000
2022-Dec-18 08:24:41.780,91282CFX4,99.214844,2000000,4000000,99.230469,2000000,4000000
2022-Dec-18 08:24:41.834,91282CFX4,99.214844,1000000,2000000,99.222656,1000000,2000000
2022-Dec-18 08:24:41.885,91282CFX4,99.207031,2000000,4000000,99.222656,2000000,4000000
2022-Dec-18 08:24:41.936,91282CFX4,99.207031,1000000,2000000,99.214844,1000000,2000000
2022-Dec-18 08:24:41.987,91282CFX4,99.199219,2000000,4000000,99.214844,2000000,4000000
2022-Dec-18 08:24:42.038,91282CFX4,99.199219,1000000,2000000,99.207031,1000000,2000000
2022-Dec-18 08:24:42.091,91282CFX4,99.191406,2000000,4000000,99.207031,2000000,4000000
2022-Dec-18 08:24:42.146,91282CFX4,99.191406,1000000,2000000,99.199219,1000000,2000000
2022-Dec-18 08:24:42.198,91282CFX4,99.183594,2000000,4000000,99.199219,2000000,4000000
2022-Dec-18 08:24:42.249,91282CFX4,99.183594,1000000,2000000,99.191406,1000000,2000000
2022-Dec-18 08:24:42.303,91282CFX4,99.175781,2000000,4000000,99.191406,2000000,4000000
2022-Dec-18 08:24:42.353,91282CFX4,99.175781,1000000,2000000,99.183594,1000000,2000000
2022-Dec-18 08:24:42.403,91282CFX4,99.167969,2000000,4000000,99.183594,2000000,4000000
2022-Dec-18 08:24:42.453,91282CFX4,99.167969,1000000,2000000,99.175781,1000000,2000000
2022-Dec-18 08:24:42.508,91282CFX4,99.160156,2000000,4000000,99.175781,2000000,4000000
2022-Dec-18 08:24:42.558,91282CFX4,99.160156,1000000,2000000,99.167969,1000000,2000000
2022-Dec-18 08:24:42.612,91282CFX4,99.152344,2000000,4000000,99.167969,2000000,4000000
2022-Dec-18 08:24:42.666,91282CFX4,99.152344,1000000,2000000,99.160156,1000000,2000000
2022-Dec-18 08:24:42.721,91282CFX4,99.144531,2000000,4000000,99.160156,2000000,4000000
2022-Dec-18 08:24:42.774,91282CFX4,99.144531,1000000,2000000,99.152344,1000000,2000000
2022-Dec-18 08:24:42.825,91282CFX4,99.136719,2000000,4000000,99.152344,2000000,4000000
2022-Dec-18 08:24:42.879,91282CFX4,99.136719,1000000,2000000,99.144531,1000000,2000000
2022-Dec-18 08:24:42.931,91282CFX4,99.128906,2000000,4000000,99.144531,2000000,4000000
2022-Dec-18 08:24:42.982,91282CFX4,99.128906,1000000,2000000,99.136719,1000000,2000000
2022-Dec-18 08:24:43.035,91282CFX4,99.121094,2000000,4000000,99.136719,2000000,4000000
2022-Dec-18 08:24:43.088,91282CFX4,99.121094,1000000,2000000,99.128906,1000000,2000000
2022-Dec-18 08:24:43.138,91282CFX4,99.113281,2000000,4000000,99.128906,2000000,4000000
2022-Dec-18 08:24:43.192,91282CFX4,99.113281,1000000,2000000,99.121094,1000000,2000000
2022-Dec-18 08:24:43.242,91282CFX4,99.105469,2000000,4000000,99.121094,2000000,4000000
2022-Dec-18 08:24:43.296,91282CFX4,99.105469,1000000,2000000,99.113281,1000000,2000000
2022-Dec-18 08:24:43.349,91282CFX4,99.097656,2000000,4000000,99.113281,2000000,4000000
2022-Dec-18 08:24:43.399,91282CFX4,99.097656,1000000,2000000,99.105469,1000000,2000000
2022-Dec-18 08:24:43.450,91282CFX4,99.089844,2000000,4000000,99.105469,2000000,4000000
2022-Dec-18 08:24:43.504,91282CFW6,99.089844,1000000,2000000,99.097656,1000000,2000000
2022-Dec-18 08:24:43.558,91282CFW6,99.082031,2000000,4000000,99.097656,2000000,4000000
2022-Dec-18 08:24:43.612,91282CFW6,99.082031,1000000,2000000,99.089844,1000000,2000000
2022-Dec-18 08:24:43.663,91282CFW6,99.074219,2000000,4000000,99.089844,2000000,4000000
2022-Dec-18 08:24:43.716,91282CFW6,99.074219,1000000,2000000,99.082031,1000000,2000000
2022-Dec-18 08:24:43.770,91282CFW6,99.066406,2000000,4000000,99.082031,2000000,4000000
2022-Dec-18 08:24:43.821,91282CFW6,99.066406,1000000,2000000,99.074219,1000000,2000000
2022-Dec-18 08:24:43.874,91282CFW6,99.058594,2000000,4000000,99.074219,2000000,4000000
2022-Dec-18 08:24:43.929,91282CFW6,99.058594,1000000,2000000,99.066406,1000000,2000000
2022-Dec-18 08:24:43.980,91282CFW6,99.050781,2000000,4000000,99.066406,2000000,4000000
2022-Dec-18 08:24:44.034,91282CFW6,99.050781,1000000,2000000,99.058594,1000000,2000000
2022-Dec-18 08:24:44.088,91282CFW6,99.042969,2000000,4000000,99.058594,2000000,4000000
2022-Dec-18 08:24:44.138,91282CFW6,99.042969,1000000,2000000,99.050781,1000000,2000000
2022-Dec-18 08:24:44.192,91282CFW6,99.035156,2000000,4000000,99.050781,2000000,4000000
2022-Dec-18 08:24:44.246,91282CFW6,99.035156,1000000,2000000,99.042969,1000000,2000000
2022-Dec-18 08:24:44.299,91282CFW6,99.027344,2000000,4000000,99.042969,2000000,4000000
2022-Dec-18 08:24:44.354,91282CFW6,99.027344,1000000,2000000,99.035156,1000000,2000000
2022-Dec-18 08:24:44.405,91282CFW6,99.019531,2000000,4000000,99.035156,2000000,4000000
2022-Dec-18 08:24:44.458,91282CFW6,99.019531,1000000,2000000,99.027344,1000000,2000000
2022-Dec-18 08:24:44.512,91282CFW6,99.011719,2000000,4000000,99.027344,2000000,4000000
2022-Dec-18 08:24:44.566,91282CFW6,99.011719,1000000,2000000,99.019531,1000000,2000000
2022-Dec-18 08:24:44.621,91282CFW6,99.003906,2000000,4000000,99.019531,2000000,4000000
2022-Dec-18 08:24:44.673,91282CFW6,99.003906,1000000,2000000,99.011719,1000000,2000000
2022-Dec-18 08:24:44.725,91282CFW6,98.996094,2000000,4000000,99.011719,2000000,4000000
2022-Dec-18 08:24:44.780,91282CFW6,98.996094,1000000,2000000,99.003906,1000000,2000000
2022-Dec-18 08:24:44.834,91282CFW6,98.996094,2000000,4000000,99.011719,2000000,4000000
2022-Dec-18 08:24:44.888,91282CFW6,99.003906,1000000,2000000,99.011719,1000000,2000000
2022-Dec-18 08:24:44.940,91282CFW6,99.003906,2000000,4000000,99.019531,2000000,4000000
2022-Dec-18 08:24:44.992,91282CFW6,99.011719,1000000,2000000,99.019531,1000000,2000000
2022-Dec-18 08:24:45.045,91282CFW6,99.011719,2000000,4000000,99.027344,2000000,4000000
2022-Dec-18 08:24:45.099,91282CFW6,99.019531,1000000,2000000,99.027344,1000000,2000000
2022-Dec-18 08:24:45.155,91282CFW6,99.019531,2000000,4000000,99.035156,2000000,4000000
2022-Dec-18 08:24:45.207,91282CFW6,99.027344,1000000,2000000,99.035156,1000000,2000000
2022-Dec-18 08:24:45.258,91282CFW6,99.027344,2000000,4000000,99.042969,2000000,4000000
2022-Dec-18 08:24:45.308,91282CFW6,99.035156,1000000,2000000,99.042969,1000000,2000000
2022-Dec-18 08:24:45.363,91282CFW6,99.035156,2000000,4000000,99.050781,2000000,4000000
2022-Dec-18 08:24:45.413,91282CFW6,99.042969,1000000,2000000,99.050781,1000000,2000000
2022-Dec-18 08:24:45.463,91282CFW6,99.042969,2000000,4000000,99.058594,2000000,4000000
2022-Dec-18 08:24:45.515,91282CFW6,99.050781,1000000,2000000,99.058594,1000000,2000000
2022-Dec-18 08:24:45.567,91282CFW6,99.050781,2000000,4000000,99.066406,2000000,4000000
2022-Dec-18 08:24:45.622,91282CFW6,99.058594,1000000,2000000,99.066406,1000000,2000000
2022-Dec-18 08:24:45.673,91282CFW6,99.058594,2000000,4000000,99.074219,2000000,4000000
2022-Dec-18 08:24:45.726,91282CFW6,99.066406,1000000,2000000,99.074219,1000000,2000000
2022-Dec-18 08:24:45.780,91282CFW6,99.066406,2000000,4000000,99.082031,2000000,4000000
2022-Dec-18 08:24:45.833,91282CFW6,99.074219,1000000,2000000,99.082031,1000000,2000000
2022-Dec-18 08:24:45.888,91282CFW6,99.074219,2000000,4000000,99.089844,2000000,4000000
2022-Dec-18 08:24:45.938,91282CFW6,99.082031,1000000,2000000,99.089844,1000000,2000000
2022-Dec-18 08:24:45.991,91282CFW6,99.082031,2000000,4000000,99.097656,2000000,4000000
2022-Dec-18 08:24:46.045,91282CFW6,99.089844,1000000,2000000,99.097656,1000000,2000000
2022-Dec-18 08:24:46.100,91282CFW6,99.089844,2000000,4000000,99.105469,2000000,4000000
2022-Dec-18 08:24:46.150,91282CFW6,99.097656,1000000,2000000,99.105469,1000000,2000000
2022-Dec-18 08:24:46.203,91282CFW6,99.097656,2000000,4000000,99.113281,2000000,4000000
2022-Dec-18 08:24:46.254,91282CFW6,99.105469,1000000,2000000,99.113281,1000000,2000000
2022-Dec-18 08:24:46.304,91282CFW6,99.105469,2000000,4000000,99.121094,2000000,4000000
2022-Dec-18 08:24:46.357,91282CFW6,99.113281,1000000,2000000,99.121094,1000000,2000000
2022-Dec-18 08:24:46.412,91282CFW6,99.113281,2000000,4000000,99.128906,2000000,4000000
2022-Dec-18 08:24:46.462,91282CFW6,99.121094,1000000,2000000,99.128906,1000000,2000000
2022-Dec-18 08:24:46.513,91282CFW6,99.121094,2000000,4000000,99.136719,2000000,4000000
2022-Dec-18 08:24:46.563,91282CFW6,99.128906,1000000,2000000,99.136719,1000000,2000000
2022-Dec-18 08:24:46.618,91282CFW6,99.128906,2000000,4000000,99.144531,2000000,4000000
2022-Dec-18 08:24:46.671,91282CFW6,99.136719,1000000,2000000,99.144531,1000000,2000000
2022-Dec-18 08:24:46.725,91282CFW6,99.136719,2000000,4000000,99.152344,2000000,4000000
2022-Dec-18 08:24:46.778,91282CFW6,99.144531,1000000,2000000,99.152344,1000000,2000000
2022-Dec-18 08:24:46.829,91282CFW6,99.144531,2000000,4000000,99.160156,2000000,4000000
2022-Dec-18 08:24:46.882,91282CFW6,99.152344,1000000,2000000,99.160156,1000000,2000000
2022-Dec-18 08:24:46.932,91282CFW6,99.152344,2000000,4000000,99.167969,2000000,4000000
2022-Dec-18 08:24:46.988,91282CFW6,99.160156,1000000,2000000,99.167969,1000000,2000000
2022-Dec-18 08:24:47.040,91282CFW6,99.160156,2000000,4000000,99.175781,2000000,4000000
2022-Dec-18 08:24:47.090,91282CFW6,99.167969,1000000,2000000,99.175781,1000000,2000000
2022-Dec-18 08:24:47.143,91282CFW6,99.167969,2000000,4000000,99.183594,2000000,4000000
2022-Dec-18 08:24:47.193,91282CFW6,99.175781,1000000,2000000,99.183594,1000000,2000000
2022-Dec-18 08:24:47.243,91282CFW6,99.175781,2000000,4000000,99.191406,2000000,4000000
2022-Dec-18 08:24:47.296,91282CFW6,99.183594,1000000,2000000,99.191406,1000000,2000000
2022-Dec-18 08:24:47.349,91282CFW6,99.183594,2000000,4000000,99.199219,2000000,4000000
2022-Dec-18 08:24:47.404,91282CFW6,99.191406,1000000,2000000,99.199219,1000000,2000000
2022-Dec-18 08:24:47.459,91282CFW6,99.191406,2000000,4000000,99.207031,2000000,4000000
2022-Dec-18 08:24:47.513,91282CFW6,99.199219,1000000,2000000,99.207031,1000000,2000000
2022-Dec-18 08:24:47.564,91282CFW6,99.199219,2000000,4000000,99.214844,2000000,4000000
2022-Dec-18 08:24:47.615,91282CFW6,99.207031,1000000,2000000,99.214844,1000000,2000000
2022-Dec-18 08:24:47.670,91282CFW6,99.207031,2000000,4000000,99.222656,2000000,4000000
2022-Dec-18 08:24:47.724,91282CFW6,99.214844,1000000,2000000,99.222656,1000000,2000000
2022-Dec-18 08:24:47.774,91282CFW6,99.214844,2000000,4000000,99.230469,2000000,4000000
2022-Dec-18 08:24:47.827,91282CFW6,99.222656,1000000,2000000,99.230469,1000000,2000000
2022-Dec-18 08:24:47.879,91282CFW6,99.222656,2000000,4000000,99.238281,2000000,4000000
2022-Dec-18 08:24:47.931,91282CFW6,99.230469,1000000,2000000,99.238281,1000000,2000000
2022-Dec-18 08:24:47.984,91282CFW6,99.230469,2000000,4000000,99.246094,2000000,4000000
2022-Dec-18 08:24:48.037,91282CFW6,99.238281,1000000,2000000,99.246094,1000000,2000000
2022-Dec-18 08:24:48.090,91282CFW6,99.238281,2000000,4000000,99.253906,2000000,4000000
2022-Dec-18 08:24:48.142,91282CFW6,99.246094,1000000,2000000,99.253906,1000000,2000000
2022-Dec-18 08:24:48.196,91282CFW6,99.246094,2000000,4000000,99.261719,2000000,4000000
2022-Dec-18 08:24:48.248,91282CFW6,99.253906,1000000,2000000,99.261719,1000000,2000000
2022-Dec-18 08:24:48.303,91282CFW6,99.253906,2000000,4000000,99.269531,2000000,4000000
2022-Dec-18 08:24:48.353,91282CFW6,99.261719,1000000,2000000,99.269531,1000000,2000000
2022-Dec-18 08:24:48.406,91282CFW6,99.261719,2000000,4000000,99.277344,2000000,4000000
2022-Dec-18 08:24:48.457,91282CFW6,99.269531,1000000,2000000,99.277344,1000000,2000000
2022-Dec-18 08:24:48.511,91282CFW6,99.269531,2000000,4000000,99.285156,2000000,4000000
2022-Dec-18 08:24:48.563,91282CFW6,99.277344,1000000,2000000,99.285156,1000000,2000000
2022-Dec-18 08:24:48.614,91282CFW6,99.277344,2000000,4000000,99.292969,2000000,4000000
2022-Dec-18 08:24:48.668,91282CFW6,99.285156,1000000,2000000,99.292969,1000000,2000000
2022-Dec-18 08:24:48.723,91282CFW6,99.285156,2000000,4000000,99.300781,2000000,4000000
2022-Dec-18 08:24:48.774,91282CFW6,99.292969,1000000,2000000,99.300781,1000000,2000000
2022-Dec-18 08:24:48.825,91282CFW6,99.292969,2000000,4000000,99.308594,2000000,4000000
2022-Dec-18 08:24:48.880,91282CFW6,99.300781,1000000,2000000,99.308594,1000000,2000000
2022-Dec-18 08:24:48.931,91282CFW6,99.300781,2000000,4000000,99.316406,2000000,4000000
2022-Dec-18 08:24:48.983,91282CFW6,99.308594,1000000,2000000,99.316406,1000000,2000000
2022-Dec-18 08:24:49.038,91282CFW6,99.308594,2000000,4000000,99.324219,2000000,4000000
2022-Dec-18 08:24:49.090,91282CFW6,99.316406,1000000,2000000,99.324219,1000000,2000000
2022-Dec-18 08:24:49.144,91282CFW6,99.316406,2000000,4000000,99.332031,2000000,4000000
2022-Dec-18 08:24:49.197,91282CFW6,99.324219,1000000,2000000,99.332031,1000000,2000000
2022-Dec-18 08:24:49.248,91282CFW6,99.324219,2000000,4000000,99.339844,2000000,4000000
2022-Dec-18 08:24:49.299,91282CFW6,99.332031,1000000,2000000,99.339844,1000000,2000000
